Size,Difficulty,FunctionCalls,Time,Memory
5,Easy,23527,1.2127020359039307,0
5,Pretty easy,15111,0.5913050174713135,0
5,Super easy,13322,0.5167813301086426,0
5,Pretty easy,6724,0.2641913890838623,0
5,Super easy,46972,1.8286173343658447,0
5,Super easy,71479,2.7782235145568848,0
5,Pretty easy,20732,0.8425676822662354,0
5,Super easy,21383,0.8170266151428223,0
5,Pretty easy,138668,6.044854402542114,0
5,Super easy,14629,0.6020097732543945,0
5,Super easy,85875,3.3832643032073975,0
5,Super easy,63527,2.6179087162017822,0
5,Pretty easy,93661,4.153864622116089,0
5,Super easy,139096,6.274325132369995,0
5,Super easy,103543,4.091701984405518,0
5,Pretty easy,137687,5.346997499465942,0
5,Pretty easy,133182,6.133009672164917,0
5,Super easy,44021,1.7505061626434326,0
5,Super easy,71452,2.7419686317443848,0
5,Super easy,70742,2.7228915691375732,0
5,Pretty easy,14501,0.5656695365905762,0
5,Pretty easy,32653,1.2659282684326172,0
5,Super easy,154706,6.331697225570679,0
5,Super easy,14485,0.5694446563720703,0
5,Super easy,33486,1.2900867462158203,0
5,Super easy,83065,3.3631386756896973,0
5,Pretty easy,93498,3.717473030090332,0
5,Pretty easy,97140,3.81107759475708,0
5,Medium,103633,4.085944890975952,0
5,Super easy,46723,1.877051830291748,0
5,Pretty easy,44009,1.7124288082122803,0
5,Super easy,31851,1.2460544109344482,0
5,Super easy,118588,4.8593950271606445,0
5,Pretty easy,137372,5.635271310806274,0
5,Super easy,44188,1.9620258808135986,0
5,Pretty easy,134134,5.2521140575408936,0
5,Super easy,96643,4.2565388679504395,0
5,Hard,24551,1.0208230018615723,0
5,Pretty easy,46829,1.983025312423706,0
5,Hard,63186,2.446309804916382,0
5,Super easy,92574,4.2405712604522705,0
5,Pretty easy,33351,1.7032053470611572,0
5,Super easy,72964,3.3567235469818115,0
5,Super easy,71436,2.8575334548950195,0
5,Pretty easy,23913,0.920283317565918,0
5,Pretty easy,5400,0.21093082427978516,0
5,Pretty easy,63186,2.4772307872772217,0
5,Hard,46999,2.662867784500122,0
5,Super easy,27500,1.5175864696502686,0
5,Super easy,69845,2.9822185039520264,0
5,Super easy,47361,1.9779157638549805,0
5,Super easy,102508,3.9878475666046143,0
5,Super easy,87658,3.4823107719421387,0
5,Pretty easy,153105,6.177483081817627,0
5,Pretty easy,71479,2.889571189880371,0
5,Super easy,6235,0.24835872650146484,0
5,Pretty easy,146828,6.085761308670044,0
5,Super easy,30463,1.2121503353118896,0
5,Pretty easy,97161,3.719841718673706,0
5,Pretty easy,14662,0.6063120365142822,0
5,Pretty easy,96776,3.9794628620147705,0
5,Pretty easy,87105,3.453307628631592,0
5,Pretty easy,137319,5.99702262878418,0
5,Pretty easy,120974,4.819502115249634,0
5,Pretty easy,33343,1.3050212860107422,0
5,Super easy,13710,0.5525429248809814,0
5,Pretty easy,33486,1.2879939079284668,0
5,Pretty easy,15060,0.5852737426757812,0
5,Easy,108440,4.624309062957764,0
5,Hard,31547,1.3697409629821777,0
5,Pretty easy,41251,1.8808584213256836,0
5,Super easy,71750,2.798128128051758,0
5,Super easy,20732,0.7931766510009766,0
5,Super easy,92610,3.6124837398529053,0
5,Pretty easy,71436,2.784764289855957,0
5,Super easy,120882,4.71515417098999,0
5,Super easy,31755,1.2591941356658936,0
5,Hard,70820,2.7245445251464844,0
5,Hard,15123,0.5936298370361328,0
5,Super easy,86167,3.4814250469207764,0
5,Pretty easy,33258,1.340644359588623,0
5,Super easy,118415,4.643464803695679,0
5,Super easy,6169,0.27899861335754395,0
5,Pretty easy,133177,6.008428573608398,0
5,Super easy,21559,0.9083647727966309,0
5,Super easy,87618,3.5313973426818848,0
5,Super easy,34597,1.3630995750427246,0
5,Super easy,134151,6.157403230667114,0
5,Pretty easy,15020,0.6815752983093262,0
5,Super easy,85772,3.677448272705078,0
5,Pretty easy,70408,2.8327221870422363,0
5,Super easy,70434,2.806579828262329,0
5,Super easy,103543,5.154040813446045,0
5,Medium,71452,2.762763261795044,0
5,Super easy,149157,5.8105103969573975,0
5,Pretty easy,82266,3.477240562438965,0
5,Pretty easy,13425,0.5328197479248047,0
5,Super easy,74018,2.9114174842834473,0
5,Pretty easy,31490,1.2245469093322754,0
5,Pretty easy,21191,0.8425681591033936,0
