Size,Difficulty,FunctionCalls,Time,Memory
5,Super easy,92610,4.417342662811279,0.0
5,Pretty easy,71436,3.2676422595977783,0.0
5,Super easy,120882,5.665269613265991,0.0
5,Super easy,31755,1.5221705436706543,0.0
5,Hard,70820,3.4590706825256348,0.0
5,Hard,15123,0.7311906814575195,0.0
5,Super easy,86167,3.918210983276367,0.0
5,Pretty easy,33258,1.6281745433807373,0.0
5,Super easy,118415,5.697450399398804,0.0
5,Super easy,6169,0.31899142265319824,0.0
5,Pretty easy,133177,6.268739223480225,0.0
5,Super easy,21559,0.9129688739776611,0.0
5,Super easy,87618,4.100225925445557,0.0
5,Super easy,34597,1.6355023384094238,0.0
5,Super easy,134151,6.645223617553711,0.0
5,Pretty easy,15020,0.8055851459503174,0.0
5,Super easy,85772,4.458451747894287,0.0
5,Pretty easy,70408,3.0326428413391113,0.0
5,Super easy,70434,2.964498519897461,0.0
5,Super easy,103543,4.635700702667236,0.0
5,Medium,71452,3.032273769378662,0.0
5,Super easy,149157,6.745517730712891,0.0
5,Pretty easy,82266,3.6029717922210693,0.0
5,Pretty easy,13425,0.6560709476470947,0.0
5,Super easy,74018,3.16308331489563,0.0
5,Pretty easy,31490,1.3224132061004639,0.0
5,Pretty easy,21191,0.974980354309082,0.0
5,Pretty easy,6752,0.2970306873321533,0.0
5,Super easy,92959,3.9914939403533936,0.0
5,Super easy,44023,1.8415327072143555,0.0
5,Pretty easy,44158,2.0893173217773438,0.0
5,Hard,87713,4.4355857372283936,0.0
5,Super easy,32598,1.5362420082092285,0.0
5,Super easy,6771,0.29454708099365234,0.0
5,Easy,63636,2.8580546379089355,0.0
5,Pretty easy,96995,4.261897325515747,0.0
5,Pretty easy,87709,4.214287996292114,0.0
5,Pretty easy,133044,6.166707754135132,0.0
5,Easy,44146,2.0748491287231445,0.0
5,Super easy,96948,4.738254070281982,0.0
5,Pretty easy,134931,6.5217225551605225,0.0
5,Pretty easy,39864,1.9517405033111572,0.0
5,Pretty easy,70434,3.2713701725006104,0.0
5,Super easy,97187,4.58783745765686,0.0
5,Hard,118711,5.713992357254028,0.0
5,Hard,103732,5.0272581577301025,0.0
5,Easy,32691,1.5379416942596436,0.0
5,Pretty easy,71430,3.2472445964813232,0.0
5,Super easy,31545,1.4441285133361816,0.0
5,Super easy,107378,4.669817209243774,0.0
5,Pretty easy,6206,0.29373931884765625,0.0
5,Easy,64121,2.86857008934021,0.0
5,Hard,82227,3.7598447799682617,0.0
5,Hard,44013,2.1376867294311523,0.0
5,Super easy,24165,1.3179020881652832,0.0
5,Pretty easy,5528,0.36561036109924316,0.0
5,Easy,31644,1.8388957977294922,0.0
5,Super easy,30377,1.6187841892242432,0.0
5,Pretty easy,33229,1.8877294063568115,0.0
5,Pretty easy,27690,1.4521613121032715,0.0
5,Hard,12966,0.7990822792053223,0.0
5,Pretty easy,74558,4.223843097686768,0.0
5,Super easy,70083,3.689114570617676,0.0
5,Super easy,23948,1.2562272548675537,0.0
5,Pretty easy,139247,6.646798610687256,0.0
5,Pretty easy,31545,1.4491536617279053,0.0
5,Super easy,96493,4.61986780166626,0.0
5,Super easy,6503,0.3638017177581787,0.0
5,Pretty easy,92598,4.516437292098999,0.0
5,Pretty easy,6154,0.3421964645385742,0.0
5,Easy,5828,0.2872142791748047,0.0
5,Super easy,103358,4.6899144649505615,0.0
5,Pretty easy,71672,3.5237534046173096,0.0
5,Super easy,86383,3.814971923828125,0.0
5,Pretty easy,103028,4.7028563022613525,0.0
5,Super easy,35640,2.0270416736602783,0.0
5,Easy,103534,4.950328588485718,0.0
5,Pretty easy,88063,4.498401880264282,0.0
5,Super easy,153148,7.319834232330322,0.0
5,Super easy,118498,5.786226749420166,0.0
5,Pretty easy,30463,1.753570795059204,0.0
5,Super easy,138642,6.82639479637146,0.0
5,Pretty easy,107315,4.923922777175903,0.0
5,Super easy,134151,6.337276220321655,0.0
5,Super easy,15260,0.7565999031066895,0.0
5,Super easy,71436,3.4540200233459473,0.0
5,Very Hard,72058,3.5125818252563477,0.0
5,Hard,13025,0.7346289157867432,0.0
5,Super easy,30390,1.4297711849212646,0.0
5,Pretty easy,103488,4.370769739151001,0.0
5,Super easy,24177,1.1633081436157227,0.0
5,Super easy,15452,0.7481439113616943,0.0
5,Pretty easy,13322,0.7561728954315186,0.0
5,Super easy,96865,4.371021032333374,0.0
5,Super easy,63026,3.0423173904418945,0.0
5,Easy,137280,6.431313991546631,0.0
5,Easy,92950,4.379911184310913,0.0
5,Super easy,153105,7.162014961242676,0.0
5,Pretty easy,20826,1.0276150703430176,0.0
5,Super easy,13723,0.7606320381164551,0.0
5,Super easy,72429,3.349931478500366,0.0
5,Super easy,93067,4.450993776321411,0.0
5,Pretty easy,87260,3.9783875942230225,0.0
5,Pretty easy,120427,6.026711463928223,0.0
5,Super easy,23964,1.198460340499878,0.0
5,Super easy,134125,6.279697418212891,0.0
5,Super easy,70989,3.1614959239959717,0.0
5,Super easy,44023,2.058961868286133,0.0
5,Pretty easy,32086,1.4206924438476562,0.0
5,Pretty easy,33157,1.5470576286315918,0.0
5,Hard,6169,0.2625870704650879,0.0
5,Super easy,72501,3.7519073486328125,0.0
5,Pretty easy,96863,4.530928611755371,0.0
5,Super easy,74044,3.9668774604797363,0.0
5,Hard,35328,1.632594108581543,0.0
5,Super easy,134888,6.269881725311279,0.0
5,Pretty easy,96595,4.549466371536255,0.0
5,Super easy,15024,0.7099876403808594,0.0
5,Super easy,71452,3.1261613368988037,0.0
5,Super easy,118498,6.119945049285889,0.0
5,Super easy,32620,1.4242148399353027,0.0
5,Super easy,13044,0.6042630672454834,0.0
5,Super easy,137319,6.505110740661621,0.0
5,Super easy,134178,6.634257793426514,0.0
5,Super easy,147015,6.843729734420776,0.0
5,Super easy,33328,1.5445728302001953,0.0
5,Super easy,23582,1.2140288352966309,0.0
5,Super easy,71780,3.238563299179077,0.0
5,Hard,35273,1.644540548324585,0.0
5,Hard,35319,1.823655128479004,0.0
5,Super easy,121287,5.705235242843628,0.0
5,Super easy,71452,3.139862060546875,0.0
5,Super easy,103690,4.987454414367676,0.0
5,Pretty easy,13435,0.6724116802215576,0.0
5,Pretty easy,33469,1.5447521209716797,0.0
5,Super easy,154889,7.326325178146362,0.0
5,Super easy,82227,3.773282051086426,0.0
5,Super easy,21019,0.8568863868713379,0.0
5,Medium,70777,3.541560649871826,0.0
5,Pretty easy,137724,6.342567205429077,0.0
5,Super easy,39578,1.8167469501495361,0.0
5,Easy,139142,7.135704517364502,0.0
5,Pretty easy,97163,4.765634298324585,0.0
5,Pretty easy,73283,4.183081150054932,0.0
5,Super easy,23374,1.1460399627685547,0.0
5,Pretty easy,32141,1.465519666671753,0.0
5,Easy,134931,6.215472936630249,0.0
5,Hard,92724,4.42894721031189,0.0
5,Pretty easy,72058,3.454608678817749,0.0
5,Super easy,13054,0.6706886291503906,0.0
5,Pretty easy,13817,0.6609156131744385,0.0
5,Super easy,23225,1.1462316513061523,0.0
5,Super easy,69643,2.837507486343384,0.0
5,Super easy,124155,5.80021071434021,0.0
5,Pretty easy,70211,3.2070443630218506,0.0
5,Pretty easy,21209,0.9202380180358887,0.0
5,Pretty easy,6169,0.2571263313293457,0.0
5,Super easy,47274,2.2462737560272217,0.0
5,Super easy,149245,6.7211692333221436,0.0
5,Super easy,44013,1.788165807723999,0.0
5,Easy,44021,1.784210205078125,0.0
5,Pretty easy,14717,0.6142754554748535,0.0
5,Super easy,39711,1.764986276626587,0.0
5,Super easy,87618,3.9370343685150146,0.0
5,Super easy,24720,1.025895595550537,0.0
5,Pretty easy,72523,3.5500872135162354,0.0
5,Pretty easy,92759,4.075425386428833,0.0
5,Pretty easy,107371,4.602295160293579,0.0
5,Pretty easy,35204,1.4842114448547363,0.0
5,Super easy,92789,3.7955472469329834,0.0
5,Pretty easy,153426,6.812296628952026,0.0
5,Super easy,62883,3.2772767543792725,0.0
5,Pretty easy,82658,4.1116249561309814,0.0
5,Super easy,44102,2.031773805618286,0.0
5,Super easy,96863,4.833268880844116,0.0
5,Super easy,30410,1.4338133335113525,0.0
5,Super easy,64299,2.8107190132141113,0.0
5,Super easy,108538,5.1901774406433105,0.0
5,Super easy,82266,3.819925546646118,0.0
5,Pretty easy,97161,4.8049280643463135,0.0
5,Super easy,73984,3.1249747276306152,0.0
5,Pretty easy,124149,5.841375112533569,0.0
5,Pretty easy,93270,4.258735656738281,0.0
5,Super easy,85791,3.9321975708007812,0.0
5,Super easy,87122,3.779292106628418,0.0
5,Super easy,24142,1.243272066116333,0.0
5,Pretty easy,5528,0.26509857177734375,0.0
5,Hard,64215,3.411017417907715,0.0
5,Easy,72161,3.239680290222168,0.0
5,Super easy,86370,3.796861171722412,0.0
5,Super easy,21430,1.0065150260925293,0.0
5,Medium,102263,4.884252309799194,0.0
5,Hard,85450,3.947275400161743,0.0
5,Super easy,44009,1.7663686275482178,0.0
5,Super easy,133205,5.5886242389678955,0.0
5,Super easy,96880,4.291070222854614,0.0
5,Pretty easy,21347,1.030158519744873,0.0
5,Pretty easy,27533,1.6290035247802734,0.0
5,Pretty easy,64110,3.217620611190796,0.0
5,Easy,15020,0.6923093795776367,0.0
5,Super easy,23329,1.054560899734497,0.0
5,Super easy,118719,5.87879204750061,0.0
5,Pretty easy,35328,1.8922920227050781,0.0
5,Super easy,26725,1.1960222721099854,0.0
5,Pretty easy,103766,4.996440649032593,0.0
5,Easy,6187,0.32515859603881836,0.0
5,Pretty easy,92779,4.26629900932312,0.0
5,Pretty easy,33217,1.4356088638305664,0.0
5,Easy,62737,2.681015968322754,0.0
5,Easy,15157,0.6592457294464111,0.0
5,Easy,15060,0.878319501876831,0.0
5,Super easy,148737,7.269140243530273,0.0
5,Super easy,12785,0.5615315437316895,0.0
5,Hard,139161,7.430620431900024,0.0
5,Super easy,72161,3.4601032733917236,0.0
5,Pretty easy,31926,1.369868516921997,0.0
5,Hard,153686,7.181938886642456,0.0
5,Super easy,121090,5.331928253173828,0.0
5,Super easy,123617,5.837466716766357,0.0
5,Pretty easy,154677,6.69150972366333,0.0
5,Easy,120788,5.478329658508301,0.0
5,Super easy,134541,6.103041410446167,0.0
5,Pretty easy,6763,0.26841259002685547,0.0
5,Pretty easy,32784,1.5210225582122803,0.0
5,Super easy,133242,5.988097667694092,0.0
5,Super easy,15204,0.6801121234893799,0.0
5,Pretty easy,32679,1.835092306137085,0.0
5,Super easy,133197,6.125359535217285,0.0
5,Pretty easy,123986,6.21192479133606,0.0
5,Super easy,62737,3.145815372467041,0.0
5,Hard,96544,4.230038404464722,0.0
5,Pretty easy,62758,2.7548866271972656,0.0
5,Super easy,133107,6.210521221160889,0.0
5,Super easy,63071,2.8628597259521484,0.0
5,Pretty easy,6235,0.3381648063659668,0.0
5,Super easy,138652,6.688127756118774,0.0
5,Super easy,62735,2.830516815185547,0.0
5,Super easy,15241,0.6544761657714844,0.0
5,Pretty easy,134190,6.412393808364868,0.0
5,Medium,14266,0.6718466281890869,0.0
5,Pretty easy,73170,3.564330816268921,0.0
5,Medium,33310,1.503669023513794,0.0
5,Super easy,46723,2.517061710357666,0.0
5,Super easy,35222,1.818141222000122,0.0
5,Super easy,124136,5.298527002334595,0.0
5,Pretty easy,87311,3.9211103916168213,0.0
5,Medium,24766,1.128467321395874,0.0
5,Pretty easy,87721,4.143128156661987,0.0
5,Super easy,137322,6.583219528198242,0.0
5,Super easy,23828,1.1943342685699463,0.0
5,Pretty easy,15111,0.6761612892150879,0.0
5,Super easy,21108,0.9207625389099121,0.0
5,Super easy,82692,4.161132335662842,0.0
5,Super easy,85772,3.852426052093506,0.0
5,Pretty easy,23964,1.0973784923553467,0.0
5,Super easy,93283,3.9737930297851562,0.0
5,Hard,137345,6.188468933105469,0.0
5,Easy,7151,0.27559757232666016,0.0
5,Super easy,83104,3.5722320079803467,0.0
5,Super easy,41376,1.9221923351287842,0.0
5,Super easy,35319,1.4659340381622314,0.0
5,Super easy,5740,0.24352288246154785,0.0
5,Pretty easy,83033,3.9981024265289307,0.0
5,Super easy,138383,6.0499818325042725,0.0
5,Super easy,70362,2.9352569580078125,0.0
5,Super easy,23468,1.0302307605743408,0.0
5,Super easy,102275,4.390969514846802,0.0
5,Pretty easy,33217,1.527461290359497,0.0
5,Pretty easy,92598,3.933950662612915,0.0
5,Super easy,13435,0.5965449810028076,0.0
5,Pretty easy,93544,4.1014838218688965,0.0
5,Pretty easy,12966,0.5929200649261475,0.0
5,Hard,27515,1.1537115573883057,0.0
5,Pretty easy,63055,3.2029972076416016,0.0
5,Super easy,133177,5.764765977859497,0.0
5,Pretty easy,71491,3.049691915512085,0.0
5,Super easy,93110,3.932570219039917,0.0
5,Hard,41006,1.7823865413665771,0.0
5,Super easy,108193,4.572226285934448,0.0
5,Super easy,15020,0.7611603736877441,0.0
5,Super easy,72928,3.441197395324707,0.0
5,Medium,69643,3.043562412261963,0.0
5,Pretty easy,85318,3.4600017070770264,0.0
5,Super easy,72058,3.110867500305176,0.0
5,Super easy,123500,5.9137303829193115,0.0
5,Easy,6344,0.2395622730255127,0.0
5,Super easy,121166,5.1411356925964355,0.0
5,Super easy,12746,0.5256993770599365,0.0
5,Pretty easy,12746,0.5994865894317627,0.0
5,Pretty easy,14824,0.6756765842437744,0.0
5,Super easy,32679,1.3652570247650146,0.0
5,Super easy,6187,0.23949694633483887,0.0
5,Pretty easy,85223,3.698209762573242,0.0
5,Pretty easy,6225,0.3092794418334961,0.0
5,Super easy,97376,4.5434722900390625,0.0
5,Super easy,69494,3.180304765701294,0.0
5,Hard,85327,3.945126533508301,0.0
5,Super easy,33291,1.5171325206756592,0.0
5,Medium,118711,4.886209487915039,0.0
5,Super easy,70211,3.0220706462860107,0.0
5,Pretty easy,108442,5.248781442642212,0.0
5,Pretty easy,69461,3.1150786876678467,0.0
5,Pretty easy,138518,6.259595632553101,0.0
5,Hard,39738,1.9882776737213135,0.0
5,Pretty easy,44146,2.289334774017334,0.0
5,Pretty easy,6375,0.37752628326416016,0.0
5,Super easy,5632,0.26508188247680664,0.0
5,Super easy,62752,2.849823474884033,0.0
5,Super easy,35219,1.783022403717041,0.0
5,Pretty easy,133199,6.110686779022217,0.0
5,Pretty easy,33310,1.5229430198669434,0.0
5,Easy,121327,5.605986595153809,0.0
5,Medium,32084,1.474782943725586,0.0
5,Super easy,93498,4.60828161239624,0.0
5,Super easy,134125,6.458440542221069,0.0
5,Super easy,33740,1.4858882427215576,0.0
5,Super easy,20886,1.0326013565063477,0.0
5,Super easy,118772,5.198595762252808,0.0
5,Pretty easy,137685,6.659809112548828,0.0
5,Super easy,97140,4.152246713638306,0.0
5,Super easy,96940,4.281370639801025,0.0
5,Pretty easy,71750,3.1882667541503906,0.0
5,Pretty easy,12773,0.5808579921722412,0.0
5,Super easy,35219,1.7741925716400146,0.0
5,Super easy,71780,3.509040594100952,0.0
5,Super easy,93110,4.358891725540161,0.0
5,Super easy,21168,1.0533373355865479,0.0
5,Super easy,149321,7.349768877029419,0.0
5,Super easy,23374,1.0113184452056885,0.0
5,Super easy,69557,3.575345754623413,0.0
5,Pretty easy,32964,1.511462688446045,0.0
5,Pretty easy,39711,2.0306098461151123,0.0
5,Super easy,34833,1.873387336730957,0.0
5,Super easy,15287,0.8418071269989014,0.0
5,Super easy,93139,4.5118348598480225,0.0
5,Super easy,123484,5.376711845397949,0.0
5,Pretty easy,33256,1.5046916007995605,0.0
5,Pretty easy,30463,1.5626578330993652,0.0
5,Pretty easy,6860,0.31185436248779297,0.0
5,Pretty easy,6154,0.33518218994140625,0.0
5,Pretty easy,39600,1.8834054470062256,0.0
5,Pretty easy,39805,1.7966625690460205,0.0
5,Super easy,96493,4.708578586578369,0.0
5,Pretty easy,132780,6.039020538330078,0.0
5,Pretty easy,62758,2.692782163619995,0.0
5,Pretty easy,39738,1.843266248703003,0.0
5,Pretty easy,6191,0.26100897789001465,0.0
5,Pretty easy,73193,3.203359603881836,0.0
5,Hard,70799,2.8927884101867676,0.0
5,Pretty easy,70083,3.2240984439849854,0.0
5,Pretty easy,74716,3.3566911220550537,0.0
5,Pretty easy,21688,0.9120059013366699,0.0
5,Pretty easy,82686,3.8343560695648193,0.0
5,Pretty easy,138383,6.105847358703613,0.0
5,Pretty easy,108768,4.9639482498168945,0.0
5,Easy,63055,3.0663087368011475,0.0
5,Hard,33578,1.5279626846313477,0.0
5,Medium,31545,1.3246970176696777,0.0
5,Super easy,97313,4.6745264530181885,0.0
5,Pretty easy,74168,3.842609405517578,0.0
5,Easy,74729,3.342325448989868,0.0
5,Super easy,39786,1.9343616962432861,0.0
5,Pretty easy,120439,5.662826061248779,0.0
5,Super easy,63609,2.8327078819274902,0.0
5,Pretty easy,69545,3.200573205947876,0.0
5,Super easy,71786,3.210458993911743,0.0
5,Super easy,85805,3.823668956756592,0.0
5,Super easy,133122,6.565584897994995,0.0
5,Pretty easy,153105,6.528516054153442,0.0
5,Pretty easy,134134,6.180401086807251,0.0
5,Easy,21383,1.0512149333953857,0.0
5,Super easy,34625,1.5725102424621582,0.0
5,Pretty easy,134568,5.657332181930542,0.0
5,Super easy,13461,0.5988574028015137,0.0
5,Hard,138490,6.36070990562439,0.0
5,Super easy,24148,1.030834674835205,0.0
5,Pretty easy,148773,6.664657831192017,0.0
5,Pretty easy,6227,0.2610511779785156,0.0
5,Hard,6936,0.408092737197876,0.0
5,Super easy,87858,3.9083993434906006,0.0
5,Super easy,15024,0.6023340225219727,0.0
5,Super easy,34597,1.680973768234253,0.0
5,Super easy,43525,1.9302809238433838,0.0
5,Super easy,71672,3.26869797706604,0.0
5,Pretty easy,147133,6.61500096321106,0.0
5,Super easy,27671,1.3645265102386475,0.0
5,Hard,108307,5.561096429824829,0.0
5,Pretty easy,147140,7.074361085891724,0.0
5,Super easy,26909,1.3553125858306885,0.0
5,Pretty easy,5632,0.2487633228302002,0.0
5,Pretty easy,23276,1.0384249687194824,0.0
5,Pretty easy,47307,2.259884834289551,0.0
5,Super easy,30424,1.365706443786621,0.0
5,Super easy,71452,3.0588719844818115,0.0
5,Super easy,23913,1.0725269317626953,0.0
5,Medium,85221,3.801345109939575,0.0
5,Pretty easy,71479,3.0203185081481934,0.0
5,Super easy,46809,2.021707773208618,0.0
5,Pretty easy,132815,5.753331661224365,0.0
5,Super easy,93428,3.919896364212036,0.0
5,Pretty easy,21326,1.006009817123413,0.0
5,Pretty easy,118880,5.073970794677734,0.0
5,Super easy,20958,0.9767003059387207,0.0
5,Super easy,24338,1.085092544555664,0.0
5,Super easy,118490,5.1121625900268555,0.0
5,Super easy,39600,1.973602294921875,0.0
5,Medium,92779,4.194123029708862,0.0
5,Super easy,93110,3.9971048831939697,0.0
5,Super easy,32804,1.3631715774536133,0.0
5,Pretty easy,35319,1.5351645946502686,0.0
5,Super easy,15386,0.6360785961151123,0.0
5,Easy,88300,3.8782155513763428,0.0
5,Pretty easy,134541,5.807486057281494,0.0
5,Pretty easy,30532,1.2138762474060059,0.0
5,Super easy,72158,3.35558819770813,0.0
5,Medium,15702,0.7581713199615479,0.0
5,Medium,153083,7.0695436000823975,0.0
5,Pretty easy,93110,3.880119800567627,0.0
5,Super easy,72158,2.979732036590576,0.0
5,Pretty easy,71452,2.9055440425872803,0.0
5,Super easy,23948,0.9956421852111816,0.0
5,Pretty easy,6358,0.28253912925720215,0.0
5,Super easy,43611,1.774442195892334,0.0
5,Super easy,148759,7.584779977798462,0.0
5,Pretty easy,70097,3.1033737659454346,0.0
5,Pretty easy,72141,2.9992129802703857,0.0
5,Pretty easy,34597,1.5605454444885254,0.0
