Size,Difficulty,FunctionCalls,Time,Memory
5,Super easy,27,0.0005543231964111328,0
5,Pretty easy,31,0.0007731914520263672,0
5,Super easy,36,0.0008292198181152344,0
5,Super easy,26,0.0010557174682617188,0
5,Super easy,50,0.0011398792266845703,0
5,Pretty easy,26,0.0007297992706298828,0
5,Pretty easy,50,0.0016851425170898438,0
5,Super easy,39,0.0018506050109863281,0
5,Super easy,51,0.0023925304412841797,0
5,Super easy,26,0.0010981559753417969,0
5,Super easy,26,0.0012156963348388672,0
5,Pretty easy,50,0.001992940902709961,0
5,Pretty easy,26,0.0011878013610839844,0
5,Hard,26,0.0012197494506835938,0
5,Super easy,27,0.0011897087097167969,0
5,Pretty easy,36,0.0014553070068359375,0
5,Super easy,49,0.0022649765014648438,0
5,Hard,29,0.0012516975402832031,0
5,Super easy,27,0.0011496543884277344,0
5,Pretty easy,87,0.0034787654876708984,0
5,Super easy,37,0.0015325546264648438,0
5,Super easy,26,0.0007548332214355469,0
5,Super easy,26,0.0011186599731445312,0
5,Super easy,26,0.0006282329559326172,0
5,Super easy,26,0.0004963874816894531,0
5,Super easy,26,0.0007040500640869141,0
5,Super easy,40,0.0012819766998291016,0
5,Super easy,26,0.0006856918334960938,0
5,Super easy,31,0.0007257461547851562,0
5,Super easy,26,0.001070261001586914,0
5,Super easy,26,0.0011110305786132812,0
5,Hard,26,0.0008873939514160156,0
5,Hard,26,0.0005662441253662109,0
5,Super easy,27,0.0005197525024414062,0
5,Super easy,72,0.0016252994537353516,0
5,Super easy,63,0.0026314258575439453,0
5,Pretty easy,80,0.0029413700103759766,0
5,Pretty easy,41,0.0011970996856689453,0
5,Super easy,85,0.0017614364624023438,0
5,Super easy,26,0.0005338191986083984,0
5,Super easy,71,0.0014407634735107422,0
5,Medium,36,0.0007238388061523438,0
5,Pretty easy,34,0.0007958412170410156,0
5,Super easy,26,0.0006983280181884766,0
5,Easy,59,0.0013892650604248047,0
5,Pretty easy,61,0.0011906623840332031,0
5,Pretty easy,26,0.0005013942718505859,0
5,Super easy,33,0.0007369518280029297,0
5,Pretty easy,26,0.0005388259887695312,0
5,Easy,26,0.0004961490631103516,0
5,Hard,34,0.0008301734924316406,0
5,Pretty easy,27,0.0008287429809570312,0
5,Super easy,41,0.0008101463317871094,0
5,Pretty easy,26,0.0005056858062744141,0
5,Super easy,26,0.0006160736083984375,0
5,Super easy,52,0.0011851787567138672,0
5,Super easy,34,0.000835418701171875,0
5,Pretty easy,26,0.0005795955657958984,0
5,Pretty easy,32,0.0013811588287353516,0
5,Pretty easy,26,0.0008687973022460938,0
5,Super easy,26,0.0011048316955566406,0
5,Super easy,31,0.0006148815155029297,0
5,Super easy,42,0.0008957386016845703,0
5,Easy,26,0.0005702972412109375,0
5,Pretty easy,57,0.00113677978515625,0
5,Super easy,26,0.0008552074432373047,0
5,Super easy,29,0.0010156631469726562,0
5,Super easy,26,0.0009667873382568359,0
5,Pretty easy,26,0.0010123252868652344,0
5,Pretty easy,60,0.0025420188903808594,0
5,Pretty easy,32,0.0014162063598632812,0
5,Pretty easy,26,0.001108407974243164,0
5,Super easy,26,0.0011951923370361328,0
5,Pretty easy,26,0.0011394023895263672,0
5,Super easy,42,0.0017120838165283203,0
5,Pretty easy,39,0.0016813278198242188,0
5,Super easy,71,0.0031201839447021484,0
5,Super easy,63,0.0027387142181396484,0
5,Super easy,26,0.0011744499206542969,0
5,Super easy,109,0.004719972610473633,0
5,Super easy,152,0.005823612213134766,0
5,Super easy,26,0.0011487007141113281,0
5,Pretty easy,27,0.0010745525360107422,0
5,Super easy,31,0.0012784004211425781,0
5,Pretty easy,26,0.0011951923370361328,0
5,Pretty easy,31,0.0014698505401611328,0
5,Super easy,44,0.0016324520111083984,0
5,Super easy,26,0.0006756782531738281,0
5,Super easy,27,0.0006616115570068359,0
5,Pretty easy,38,0.0016498565673828125,0
5,Hard,46,0.0018846988677978516,0
5,Easy,26,0.0011487007141113281,0
5,Super easy,26,0.0010590553283691406,0
5,Super easy,26,0.0008745193481445312,0
5,Medium,66,0.0015337467193603516,0
5,Hard,26,0.0005254745483398438,0
5,Super easy,36,0.0013642311096191406,0
5,Super easy,26,0.0005915164947509766,0
5,Super easy,58,0.0013310909271240234,0
5,Pretty easy,26,0.0005342960357666016,0
5,Pretty easy,75,0.0014166831970214844,0
5,Pretty easy,49,0.0011675357818603516,0
5,Easy,88,0.00191497802734375,0
5,Super easy,26,0.0006353855133056641,0
5,Super easy,40,0.0008623600006103516,0
5,Pretty easy,26,0.0005698204040527344,0
5,Super easy,26,0.0005548000335693359,0
5,Pretty easy,26,0.0007038116455078125,0
5,Easy,27,0.0006194114685058594,0
5,Pretty easy,26,0.0005471706390380859,0
5,Pretty easy,26,0.0005862712860107422,0
5,Easy,26,0.0005245208740234375,0
5,Easy,35,0.0007326602935791016,0
5,Easy,26,0.000614166259765625,0
5,Super easy,26,0.0006918907165527344,0
5,Super easy,26,0.0005702972412109375,0
5,Hard,99,0.002154111862182617,0
5,Super easy,30,0.0008449554443359375,0
5,Pretty easy,26,0.0005471706390380859,0
5,Hard,35,0.0007836818695068359,0
5,Super easy,60,0.0010523796081542969,0
5,Super easy,26,0.0005292892456054688,0
5,Pretty easy,43,0.0008695125579833984,0
5,Easy,52,0.0009944438934326172,0
5,Super easy,150,0.0030324459075927734,0
5,Pretty easy,53,0.0012011528015136719,0
5,Pretty easy,26,0.0005614757537841797,0
5,Super easy,52,0.0014481544494628906,0
5,Super easy,26,0.0005698204040527344,0
5,Pretty easy,34,0.0007450580596923828,0
5,Super easy,26,0.0005824565887451172,0
5,Pretty easy,26,0.0005035400390625,0
5,Super easy,26,0.0005435943603515625,0
5,Hard,26,0.0007121562957763672,0
5,Pretty easy,30,0.0007455348968505859,0
5,Super easy,26,0.001039743423461914,0
5,Super easy,47,0.002038717269897461,0
5,Pretty easy,104,0.004286050796508789,0
5,Super easy,41,0.001949310302734375,0
5,Super easy,147,0.004174232482910156,0
5,Super easy,26,0.0010159015655517578,0
5,Pretty easy,35,0.0015151500701904297,0
5,Medium,68,0.00295257568359375,0
5,Pretty easy,26,0.0011653900146484375,0
5,Medium,32,0.0014057159423828125,0
5,Super easy,26,0.0011641979217529297,0
5,Super easy,32,0.0014810562133789062,0
5,Super easy,27,0.00055694580078125,0
5,Pretty easy,60,0.0013108253479003906,0
5,Medium,65,0.0014028549194335938,0
5,Pretty easy,26,0.0005125999450683594,0
5,Super easy,27,0.0006272792816162109,0
5,Super easy,84,0.0015170574188232422,0
5,Pretty easy,27,0.0006115436553955078,0
5,Super easy,26,0.0005786418914794922,0
5,Super easy,19,0.0006461143493652344,0
5,Super easy,44,0.0009772777557373047,0
5,Pretty easy,60,0.0023376941680908203,0
5,Super easy,62,0.002188444137573242,0
5,Hard,26,0.0007500648498535156,0
5,Easy,58,0.0010280609130859375,0
5,Super easy,27,0.0005664825439453125,0
5,Super easy,26,0.000469207763671875,0
5,Super easy,32,0.0008237361907958984,0
5,Super easy,26,0.001161336898803711,0
5,Pretty easy,50,0.0019080638885498047,0
5,Super easy,52,0.001729726791381836,0
5,Super easy,32,0.0006809234619140625,0
5,Super easy,26,0.0011551380157470703,0
5,Super easy,31,0.0013132095336914062,0
5,Pretty easy,59,0.001901865005493164,0
5,Pretty easy,80,0.0032634735107421875,0
5,Super easy,26,0.0010755062103271484,0
5,Pretty easy,26,0.0009057521820068359,0
5,Pretty easy,41,0.0009539127349853516,0
5,Hard,26,0.0007071495056152344,0
5,Pretty easy,143,0.0030519962310791016,0
5,Super easy,52,0.0011882781982421875,0
5,Pretty easy,26,0.0006771087646484375,0
5,Super easy,52,0.001508951187133789,0
5,Hard,26,0.0005664825439453125,0
5,Super easy,26,0.0005490779876708984,0
5,Super easy,42,0.0009393692016601562,0
5,Super easy,31,0.0006422996520996094,0
5,Medium,36,0.0007467269897460938,0
5,Pretty easy,28,0.0006382465362548828,0
5,Super easy,42,0.000978231430053711,0
5,Super easy,49,0.0011203289031982422,0
5,Easy,26,0.0005412101745605469,0
5,Super easy,73,0.0012352466583251953,0
5,Super easy,35,0.0008442401885986328,0
5,Pretty easy,26,0.0006163120269775391,0
5,Pretty easy,26,0.0005333423614501953,0
5,Super easy,26,0.0007102489471435547,0
5,Super easy,42,0.0012121200561523438,0
5,Pretty easy,60,0.0015594959259033203,0
5,Pretty easy,54,0.001065969467163086,0
5,Super easy,26,0.0004668235778808594,0
5,Super easy,45,0.0009300708770751953,0
5,Hard,135,0.0031194686889648438,0
5,Super easy,56,0.0010943412780761719,0
5,Medium,67,0.0013689994812011719,0
5,Super easy,34,0.0012025833129882812,0
5,Pretty easy,26,0.0005347728729248047,0
5,Pretty easy,30,0.0011303424835205078,0
5,Pretty easy,26,0.0010590553283691406,0
5,Hard,55,0.001744985580444336,0
5,Pretty easy,26,0.0005631446838378906,0
5,Pretty easy,34,0.0007534027099609375,0
5,Super easy,26,0.0005424022674560547,0
5,Super easy,26,0.0010752677917480469,0
5,Super easy,27,0.0009286403656005859,0
5,Pretty easy,49,0.002363920211791992,0
5,Pretty easy,54,0.002290964126586914,0
5,Easy,49,0.0021338462829589844,0
5,Medium,26,0.001112222671508789,0
5,Super easy,39,0.0015571117401123047,0
5,Super easy,26,0.0012061595916748047,0
5,Super easy,44,0.0018794536590576172,0
5,Super easy,41,0.0017087459564208984,0
5,Super easy,31,0.001312255859375,0
5,Pretty easy,42,0.0007619857788085938,0
5,Super easy,29,0.0006167888641357422,0
5,Super easy,26,0.0006220340728759766,0
5,Pretty easy,49,0.0011413097381591797,0
5,Pretty easy,26,0.0006191730499267578,0
5,Super easy,90,0.0035452842712402344,0
5,Super easy,34,0.0015208721160888672,0
5,Super easy,27,0.0012030601501464844,0
5,Super easy,26,0.0011491775512695312,0
5,Super easy,26,0.001050710678100586,0
5,Super easy,26,0.0011706352233886719,0
5,Super easy,30,0.0012416839599609375,0
5,Pretty easy,35,0.0009572505950927734,0
5,Pretty easy,26,0.0005817413330078125,0
5,Super easy,51,0.0019078254699707031,0
5,Super easy,26,0.0011639595031738281,0
5,Super easy,29,0.0012669563293457031,0
5,Super easy,26,0.0010519027709960938,0
5,Pretty easy,109,0.004114866256713867,0
5,Pretty easy,55,0.0026292800903320312,0
5,Pretty easy,39,0.0013408660888671875,0
5,Pretty easy,26,0.0012412071228027344,0
5,Pretty easy,33,0.001348733901977539,0
5,Pretty easy,26,0.0010409355163574219,0
5,Super easy,26,0.001165151596069336,0
5,Pretty easy,40,0.0019080638885498047,0
5,Pretty easy,26,0.001123189926147461,0
5,Pretty easy,121,0.004570722579956055,0
5,Pretty easy,63,0.0024199485778808594,0
5,Pretty easy,37,0.001537322998046875,0
5,Hard,26,0.0005462169647216797,0
5,Pretty easy,26,0.0005445480346679688,0
5,Pretty easy,26,0.0006666183471679688,0
5,Pretty easy,73,0.0013031959533691406,0
5,Pretty easy,26,0.0009114742279052734,0
5,Pretty easy,48,0.0009038448333740234,0
5,Pretty easy,32,0.0006091594696044922,0
5,Easy,26,0.0005280971527099609,0
5,Hard,80,0.0016901493072509766,0
5,Medium,38,0.0016434192657470703,0
5,Super easy,75,0.001180887222290039,0
5,Pretty easy,32,0.0008609294891357422,0
5,Easy,51,0.0009968280792236328,0
5,Super easy,26,0.0005340576171875,0
5,Pretty easy,51,0.0009949207305908203,0
5,Super easy,26,0.0005407333374023438,0
5,Pretty easy,29,0.0006470680236816406,0
5,Super easy,26,0.0005822181701660156,0
5,Super easy,26,0.0005061626434326172,0
5,Super easy,26,0.0005204677581787109,0
5,Pretty easy,26,0.0005557537078857422,0
5,Pretty easy,70,0.0012636184692382812,0
5,Easy,26,0.0005145072937011719,0
5,Super easy,39,0.0007824897766113281,0
5,Pretty easy,26,0.0004930496215820312,0
5,Super easy,46,0.0008690357208251953,0
5,Hard,50,0.0012431144714355469,0
5,Super easy,44,0.0008168220520019531,0
5,Pretty easy,34,0.0006763935089111328,0
5,Pretty easy,51,0.0009927749633789062,0
5,Hard,61,0.0010721683502197266,0
5,Super easy,49,0.0009181499481201172,0
5,Super easy,27,0.0007288455963134766,0
5,Super easy,42,0.0008821487426757812,0
5,Super easy,37,0.0006723403930664062,0
5,Super easy,30,0.0006191730499267578,0
5,Pretty easy,26,0.0005686283111572266,0
5,Super easy,99,0.0016908645629882812,0
5,Hard,44,0.001085519790649414,0
5,Pretty easy,26,0.0005712509155273438,0
5,Super easy,26,0.0004699230194091797,0
5,Pretty easy,37,0.0007646083831787109,0
5,Pretty easy,31,0.0007240772247314453,0
5,Pretty easy,26,0.00051116943359375,0
5,Super easy,31,0.0006353855133056641,0
5,Super easy,71,0.0016183853149414062,0
5,Super easy,26,0.0005590915679931641,0
5,Medium,26,0.0007088184356689453,0
5,Pretty easy,43,0.0008690357208251953,0
5,Super easy,26,0.0005443096160888672,0
5,Pretty easy,35,0.0007107257843017578,0
5,Super easy,27,0.0005593299865722656,0
5,Pretty easy,57,0.001071929931640625,0
5,Pretty easy,42,0.0008254051208496094,0
5,Super easy,26,0.0004699230194091797,0
5,Super easy,38,0.0009920597076416016,0
5,Super easy,56,0.0013132095336914062,0
5,Super easy,36,0.0006277561187744141,0
5,Medium,32,0.0006856918334960938,0
5,Super easy,26,0.0006158351898193359,0
5,Super easy,36,0.0007770061492919922,0
5,Pretty easy,26,0.0006034374237060547,0
5,Super easy,36,0.0007433891296386719,0
5,Easy,62,0.0013756752014160156,0
5,Pretty easy,94,0.003978252410888672,0
5,Pretty easy,45,0.0020415782928466797,0
5,Super easy,26,0.0011119842529296875,0
5,Medium,29,0.0011851787567138672,0
5,Medium,26,0.001157999038696289,0
5,Pretty easy,77,0.0035409927368164062,0
5,Super easy,30,0.0006651878356933594,0
5,Pretty easy,42,0.0015635490417480469,0
5,Super easy,29,0.0012507438659667969,0
5,Pretty easy,41,0.0015723705291748047,0
5,Super easy,26,0.001224517822265625,0
5,Super easy,65,0.0023643970489501953,0
5,Pretty easy,26,0.0008516311645507812,0
5,Pretty easy,26,0.0005304813385009766,0
5,Pretty easy,32,0.001112222671508789,0
5,Super easy,34,0.0009052753448486328,0
5,Super easy,26,0.0011074542999267578,0
5,Pretty easy,34,0.0014188289642333984,0
5,Super easy,26,0.0011980533599853516,0
5,Super easy,43,0.00183868408203125,0
5,Super easy,26,0.0012028217315673828,0
5,Pretty easy,27,0.0011806488037109375,0
5,Super easy,26,0.001177072525024414,0
5,Super easy,26,0.0010945796966552734,0
5,Super easy,81,0.0034394264221191406,0
5,Super easy,28,0.0012793540954589844,0
5,Super easy,50,0.0023851394653320312,0
5,Hard,75,0.003168821334838867,0
5,Super easy,26,0.0012013912200927734,0
5,Hard,26,0.0011391639709472656,0
5,Pretty easy,101,0.003955364227294922,0
5,Super easy,69,0.0031571388244628906,0
5,Pretty easy,26,0.0010106563568115234,0
5,Super easy,48,0.001956939697265625,0
5,Hard,26,0.0009720325469970703,0
5,Super easy,116,0.004862546920776367,0
5,Super easy,45,0.001909017562866211,0
5,Pretty easy,68,0.0027370452880859375,0
5,Super easy,26,0.000980377197265625,0
5,Pretty easy,26,0.001119852066040039,0
5,Super easy,32,0.0015323162078857422,0
5,Super easy,33,0.0013556480407714844,0
5,Medium,38,0.0016620159149169922,0
5,Super easy,26,0.0011255741119384766,0
5,Super easy,36,0.0012598037719726562,0
5,Super easy,34,0.0007483959197998047,0
5,Hard,38,0.0007021427154541016,0
5,Super easy,26,0.0006494522094726562,0
5,Easy,26,0.0008711814880371094,0
5,Super easy,38,0.0012371540069580078,0
5,Pretty easy,41,0.0013804435729980469,0
5,Super easy,26,0.0011072158813476562,0
5,Hard,26,0.0010781288146972656,0
5,Pretty easy,26,0.0010149478912353516,0
5,Pretty easy,26,0.0010101795196533203,0
5,Pretty easy,26,0.0008904933929443359,0
5,Super easy,40,0.0016582012176513672,0
5,Super easy,83,0.003572702407836914,0
5,Super easy,31,0.0006363391876220703,0
5,Super easy,75,0.003209829330444336,0
5,Pretty easy,65,0.001272439956665039,0
5,Pretty easy,48,0.0010483264923095703,0
5,Pretty easy,30,0.0012230873107910156,0
5,Super easy,61,0.0013396739959716797,0
