6,Medium,46,0.0016295909881591797,0
6,Super easy,58,0.0016021728515625,0
6,Pretty easy,37,0.0012965202331542969,0
6,Super easy,56,0.0014514923095703125,0
6,Medium,61,0.0020079612731933594,0
6,Pretty easy,38,0.0011255741119384766,0
6,Medium,71,0.002055644989013672,0
6,Super easy,37,0.0023195743560791016,0
6,Super easy,37,0.002526521682739258,0
6,Super easy,37,0.0021483898162841797,0
6,Pretty easy,37,0.001886606216430664,0
6,Pretty easy,37,0.0025022029876708984,0
6,Easy,194,0.008977174758911133,0
6,Super easy,70,0.0019195079803466797,0
6,Pretty easy,42,0.001177072525024414,0
6,Super easy,37,0.0010335445404052734,0
6,Super easy,51,0.0011606216430664062,0
6,Super easy,67,0.002034902572631836,0
6,Easy,145,0.0031974315643310547,0
6,Pretty easy,64,0.0016474723815917969,0
6,Medium,45,0.001390218734741211,0
6,Super easy,37,0.0020978450775146484,0
6,Pretty easy,69,0.003637075424194336,0
6,Pretty easy,37,0.0020258426666259766,0
6,Super easy,41,0.002154827117919922,0
6,Super easy,66,0.001737833023071289,0
6,Super easy,37,0.0014393329620361328,0
6,Pretty easy,96,0.005181550979614258,0
6,Pretty easy,58,0.0033152103424072266,0
6,Super easy,83,0.004115104675292969,0
6,Super easy,40,0.0010838508605957031,0
6,Super easy,68,0.0014955997467041016,0
6,Pretty easy,75,0.0042285919189453125,0
6,Super easy,37,0.00206756591796875,0
6,Easy,38,0.0014226436614990234,0
6,Pretty easy,24,0.0007417201995849609,0
6,Pretty easy,37,0.0015048980712890625,0
6,Medium,66,0.0018429756164550781,0
6,Medium,55,0.0014376640319824219,0
6,Super easy,106,0.003062725067138672,0
6,Pretty easy,43,0.0014884471893310547,0
6,Pretty easy,40,0.0010294914245605469,0
6,Pretty easy,58,0.00142669677734375,0
6,Easy,108,0.003566265106201172,0
6,Super easy,37,0.0011439323425292969,0
6,Pretty easy,60,0.0015594959259033203,0
6,Super easy,42,0.0012106895446777344,0
6,Super easy,89,0.0031273365020751953,0
6,Hard,135,0.005885601043701172,0
6,Pretty easy,65,0.0029540061950683594,0
6,Super easy,38,0.0018553733825683594,0
6,Super easy,34,0.0022749900817871094,0
6,Pretty easy,37,0.0018093585968017578,0
6,Easy,99,0.005100250244140625,0
6,Super easy,196,0.010078907012939453,0
6,Pretty easy,104,0.005406379699707031,0
6,Easy,102,0.005966901779174805,0
6,Super easy,60,0.0037338733673095703,0
6,Super easy,39,0.0023355484008789062,0
6,Super easy,39,0.0021941661834716797,0
6,Easy,56,0.003166675567626953,0
6,Super easy,37,0.0020673274993896484,0
6,Super easy,39,0.002424478530883789,0
6,Pretty easy,81,0.0045871734619140625,0
6,Pretty easy,101,0.005445241928100586,0
6,Pretty easy,87,0.004728794097900391,0
6,Pretty easy,38,0.002402067184448242,0
6,Hard,407,0.017618894577026367,0
6,Easy,38,0.0009596347808837891,0
6,Pretty easy,45,0.0021338462829589844,0
6,Super easy,55,0.0030574798583984375,0
6,Pretty easy,48,0.0020046234130859375,0
6,Pretty easy,77,0.004449605941772461,0
6,Pretty easy,62,0.0018799304962158203,0
6,Super easy,44,0.0028524398803710938,0
6,Pretty easy,48,0.0016531944274902344,0
6,Super easy,37,0.0009846687316894531,0
6,Pretty easy,44,0.0010843276977539062,0
6,Medium,37,0.0023064613342285156,0
6,Super easy,38,0.0016117095947265625,0
6,Super easy,78,0.0018231868743896484,0
6,Super easy,78,0.004271984100341797,0
6,Pretty easy,106,0.0045604705810546875,0
6,Pretty easy,38,0.0021009445190429688,0
6,Pretty easy,37,0.0009026527404785156,0
6,Pretty easy,37,0.0009195804595947266,0
6,Medium,59,0.0019500255584716797,0
6,Hard,106,0.004321098327636719,0
6,Pretty easy,83,0.003511190414428711,0
6,Super easy,77,0.003615140914916992,0
6,Pretty easy,47,0.0011982917785644531,0
6,Pretty easy,37,0.002020597457885742,0
6,Pretty easy,169,0.006060361862182617,0
6,Pretty easy,37,0.002038240432739258,0
6,Easy,60,0.0015931129455566406,0
6,Pretty easy,41,0.0013909339904785156,0
6,Super easy,43,0.002638101577758789,0
6,Super easy,37,0.0016665458679199219,0
6,Pretty easy,56,0.0013918876647949219,0
6,Pretty easy,39,0.0011990070343017578,0
6,Super easy,37,0.0022535324096679688,0
6,Pretty easy,162,0.006002902984619141,0
6,Pretty easy,42,0.0019381046295166016,0
6,Pretty easy,37,0.0009326934814453125,0
6,Super easy,45,0.0011513233184814453,0
6,Pretty easy,55,0.003332376480102539,0
6,Super easy,138,0.0032317638397216797,0
6,Pretty easy,37,0.0018870830535888672,0
6,Super easy,56,0.0029456615447998047,0
6,Easy,49,0.002733469009399414,0
6,Easy,97,0.0057222843170166016,0
6,Pretty easy,37,0.0017366409301757812,0
6,Pretty easy,78,0.0047838687896728516,0
6,Pretty easy,121,0.0071468353271484375,0
6,Pretty easy,112,0.0028815269470214844,0
6,Super easy,37,0.0010159015655517578,0
6,Super easy,65,0.0020532608032226562,0
6,Easy,61,0.001363992691040039,0
6,Pretty easy,37,0.0008916854858398438,0
6,Super easy,39,0.001119852066040039,0
6,Easy,76,0.0030770301818847656,0
6,Super easy,38,0.0009739398956298828,0
6,Easy,55,0.00214385986328125,0
6,Super easy,100,0.003913402557373047,0
6,Super easy,37,0.0012617111206054688,0
6,Pretty easy,61,0.0015139579772949219,0
6,Pretty easy,97,0.003667593002319336,0
6,Pretty easy,75,0.0019326210021972656,0
6,Medium,178,0.004835367202758789,0
6,Super easy,37,0.001001596450805664,0
6,Super easy,156,0.003614664077758789,0
6,Super easy,37,0.0013885498046875,0
6,Super easy,139,0.007014274597167969,0
6,Super easy,115,0.006190776824951172,0
6,Pretty easy,200,0.00833892822265625,0
6,Pretty easy,94,0.004751682281494141,0
6,Super easy,37,0.0018241405487060547,0
6,Super easy,128,0.006081581115722656,0
6,Super easy,53,0.002805471420288086,0
6,Easy,193,0.010103464126586914,0
6,Super easy,37,0.0009551048278808594,0
6,Pretty easy,44,0.0010099411010742188,0
6,Super easy,211,0.0073337554931640625,0
6,Super easy,66,0.0017168521881103516,0
6,Pretty easy,43,0.002138853073120117,0
6,Super easy,49,0.0025730133056640625,0
6,Super easy,48,0.002846956253051758,0
6,Super easy,37,0.0016775131225585938,0
6,Pretty easy,40,0.0021321773529052734,0
6,Medium,70,0.0021920204162597656,0
6,Easy,73,0.004194736480712891,0
6,Pretty easy,42,0.002262592315673828,0
6,Super easy,50,0.002845287322998047,0
6,Super easy,85,0.004287242889404297,0
6,Pretty easy,50,0.0026497840881347656,0
6,Pretty easy,54,0.0013778209686279297,0
6,Super easy,47,0.0010082721710205078,0
6,Super easy,86,0.0020596981048583984,0
6,Pretty easy,98,0.002466440200805664,0
6,Super easy,115,0.002960681915283203,0
6,Pretty easy,42,0.0011060237884521484,0
6,Easy,43,0.0011124610900878906,0
6,Pretty easy,42,0.0010445117950439453,0
6,Easy,74,0.0018804073333740234,0
6,Super easy,37,0.0009326934814453125,0
6,Pretty easy,37,0.0011131763458251953,0
6,Super easy,44,0.002105712890625,0
6,Pretty easy,117,0.0034406185150146484,0
6,Super easy,93,0.001981496810913086,0
6,Super easy,51,0.0012454986572265625,0
6,Super easy,37,0.0012714862823486328,0
6,Medium,78,0.0021822452545166016,0
6,Easy,44,0.0011982917785644531,0
6,Super easy,37,0.0013310909271240234,0
6,Pretty easy,109,0.003065824508666992,0
6,Pretty easy,124,0.003213167190551758,0
6,Super easy,39,0.001383066177368164,0
6,Super easy,277,0.007259368896484375,0
6,Medium,37,0.000946044921875,0
6,Super easy,61,0.0016193389892578125,0
6,Pretty easy,38,0.0010759830474853516,0
6,Pretty easy,56,0.0014069080352783203,0
6,Pretty easy,37,0.00092315673828125,0
6,Super easy,37,0.0009007453918457031,0
6,Pretty easy,79,0.001886129379272461,0
6,Pretty easy,58,0.001497507095336914,0
6,Super easy,142,0.004110574722290039,0
6,Super easy,65,0.0016121864318847656,0
6,Super easy,37,0.0009598731994628906,0
6,Pretty easy,77,0.001924276351928711,0
6,Super easy,104,0.0027794837951660156,0
6,Super easy,37,0.0010597705841064453,0
6,Super easy,59,0.00133514404296875,0
6,Medium,37,0.0015447139739990234,0
6,Super easy,37,0.0009186267852783203,0
6,Pretty easy,37,0.001123666763305664,0
6,Easy,103,0.002629518508911133,0
6,Super easy,47,0.0018548965454101562,0
6,Pretty easy,37,0.000858306884765625,0
6,Pretty easy,92,0.002763032913208008,0
6,Super easy,39,0.0010759830474853516,0
6,Super easy,42,0.0011048316955566406,0
6,Pretty easy,101,0.0024356842041015625,0
6,Pretty easy,222,0.0050694942474365234,0
6,Pretty easy,78,0.0018808841705322266,0
6,Super easy,76,0.001920461654663086,0
6,Super easy,69,0.0017066001892089844,0
6,Super easy,55,0.001443624496459961,0
6,Super easy,92,0.002037525177001953,0
6,Super easy,57,0.0015895366668701172,0
6,Super easy,92,0.004543781280517578,0
6,Pretty easy,37,0.0020074844360351562,0
6,Super easy,37,0.002328157424926758,0
6,Super easy,55,0.0038924217224121094,0
6,Super easy,50,0.002460956573486328,0
6,Super easy,39,0.0018758773803710938,0
6,Pretty easy,37,0.0019335746765136719,0
6,Super easy,41,0.0019714832305908203,0
6,Super easy,37,0.0017895698547363281,0
6,Super easy,67,0.0034372806549072266,0
6,Hard,93,0.004617214202880859,0
6,Pretty easy,44,0.0010616779327392578,0
6,Super easy,189,0.008236408233642578,0
6,Super easy,37,0.00223541259765625,0
6,Hard,45,0.002244710922241211,0
6,Easy,42,0.0024945735931396484,0
6,Super easy,38,0.0021932125091552734,0
6,Super easy,77,0.002950429916381836,0
6,Easy,88,0.004363059997558594,0
6,Easy,46,0.0015115737915039062,0
6,Super easy,78,0.0018858909606933594,0
6,Super easy,97,0.002742290496826172,0
6,Pretty easy,58,0.0015370845794677734,0
6,Super easy,62,0.0015332698822021484,0
6,Super easy,37,0.0008513927459716797,0
6,Pretty easy,43,0.0015082359313964844,0
6,Pretty easy,52,0.0014133453369140625,0
6,Pretty easy,67,0.0016281604766845703,0
6,Pretty easy,37,0.001003265380859375,0
6,Pretty easy,37,0.001775979995727539,0
6,Super easy,86,0.002604961395263672,0
